uri,label_zh,label_en,label_es,label_fr,broader_links
http://aims.fao.org/aos/agrovoc/c_665,灰分含量,ash content,Contenido de ceniza,teneur en cendres,0
http://aims.fao.org/aos/agrovoc/c_4848,矿物质含量,mineral content,Contenido mineral,teneur en éléments minéraux,0
http://aims.fao.org/aos/agrovoc/c_1298,碳水化物含量,carbohydrate content,Contenido de carbohidratos,teneur en glucides,0
http://aims.fao.org/aos/agrovoc/c_1983,粗纤维,crude fibre,Fibra bruta,fibre brute,0
http://aims.fao.org/aos/agrovoc/c_2398,干物质含量,dry matter content,Contenido de materia seca,teneur en matière sèche,0
http://aims.fao.org/aos/agrovoc/c_4360,脂质含量,lipid content,Contenido de lípidos,teneur en lipides,0
http://aims.fao.org/aos/agrovoc/c_5193,含氮量,nitrogen content,Contenido de nitrógeno,teneur en azote,0
http://aims.fao.org/aos/agrovoc/c_5388,有机质含量,organic matter content,Contenido de materia orgánica,teneur en matière organique,0
http://aims.fao.org/aos/agrovoc/c_5773,酚醛含量,phenolic content,Contenido fenólico,teneur en phénols,0
http://aims.fao.org/aos/agrovoc/c_6251,蛋白质含量,protein content,Contenido proteico,teneur en protéines,0
http://aims.fao.org/aos/agrovoc/c_330614,粗蛋白含量,crude protein content,Contenido de proteína cruda,teneur en protéines brutes,0
http://aims.fao.org/aos/agrovoc/c_8270,维生素含量,vitamin content,Contenido vitamínico,teneur en vitamines,0
http://aims.fao.org/aos/agrovoc/c_24055,非蛋白氮,nonprotein nitrogen,Nitrógeno no protéico,azote non protéique,0
http://aims.fao.org/aos/agrovoc/c_28428,不皂化部分,unsaponifiable fraction,Fracción insaponificable,fraction insaponifiable,0
http://aims.fao.org/aos/agrovoc/c_330615,非蛋白氮含量,nonprotein nitrogen content,Contenido de hidrógeno no proteico,teneur en azote non protéique,0
http://aims.fao.org/aos/agrovoc/c_330618,粗纤维含量,crude fibre content,Contenido de fibra cruda,teneur en fibres brutes,0
http://aims.fao.org/aos/agrovoc/c_1374480530924,恢复力,resilience,Resiliencia,résilience,0
http://aims.fao.org/aos/agrovoc/c_1374848192478,森林抵御力,forest resilience,Resiliencia forestal,résilience des forêts,0
http://aims.fao.org/aos/agrovoc/c_49904,生物体,organisms,Organismo,organisme,0
http://aims.fao.org/aos/agrovoc/c_444,动物,animals,Animal,animal,0
http://aims.fao.org/aos/agrovoc/c_552,水生动物,aquatic animals,Animal acuático,animal aquatique,0
http://aims.fao.org/aos/agrovoc/c_359,两栖动物,amphibians,Anfibio,Amphibien,0
http://aims.fao.org/aos/agrovoc/c_1962,鳄鱼,crocodiles,Cocodrilo,crocodile,0
http://aims.fao.org/aos/agrovoc/c_8023,海龟,turtles,Tortuga marina,tortue de mer,0
http://aims.fao.org/aos/agrovoc/c_276,鼍科,alligators,Caimán,alligator,0
http://aims.fao.org/aos/agrovoc/c_555,水生昆虫,aquatic insects,Insecto acuático,insecte aquatique,0
http://aims.fao.org/aos/agrovoc/c_556,水生哺乳动物,aquatic mammals,Mamífero acuático,mammifère aquatique,0
http://aims.fao.org/aos/agrovoc/c_2354,海豚类,dolphins,Delfín,dauphin,0
http://aims.fao.org/aos/agrovoc/c_2407,儒艮,dugongs,Vaca marina,dugong,0
http://aims.fao.org/aos/agrovoc/c_4567,海牛属动物,manatees,Manatí,lamantin,0
http://aims.fao.org/aos/agrovoc/c_6122,鼠海豚类,porpoises,Marsopa,marsouin,0
http://aims.fao.org/aos/agrovoc/c_8372,鲸类动物,whales,Ballena,baleine,0
http://aims.fao.org/aos/agrovoc/c_4670,肉畜,meat animals,Animal de carne,animal à viande,0
http://aims.fao.org/aos/agrovoc/c_1882,珊瑚,corals,Coral,corail,0
http://aims.fao.org/aos/agrovoc/c_2943,鱼类,fishes,Pez,poisson (animal),0
http://aims.fao.org/aos/agrovoc/c_3181,游钓鱼类,game fishes,Especie de pesca deportiva,poisson de pêche sportive,0
http://aims.fao.org/aos/agrovoc/c_5244,有害鱼类,noxious fishes,Pez nocivo,poisson nuisible,0
http://aims.fao.org/aos/agrovoc/c_5413,观赏鱼类,ornamental fishes,Pez ornamental,poisson ornemental,0
http://aims.fao.org/aos/agrovoc/c_1005,硬骨鱼类,bony fishes,Pez óseo,poisson osseux,0
http://aims.fao.org/aos/agrovoc/c_96,鲟形目,Acipenseriformes,Acipenseriformes,Acipenseriformes,0
http://aims.fao.org/aos/agrovoc/c_38964,鲟科,Acipenseridae,Acipenseridae,Acipenseridae,0
http://aims.fao.org/aos/agrovoc/c_38983,Scaphirhynchus platorynchus,Scaphirhynchus platorynchus,Scaphirhynchus platorynchus,Scaphirhynchus platorynchus,0
http://aims.fao.org/aos/agrovoc/c_38984,Scaphirhynchus albus,Scaphirhynchus albus,Scaphirhynchus albus,Scaphirhynchus albus,0
http://aims.fao.org/aos/agrovoc/c_38987,短尾拟铲鲟,Pseudoscaphirhynchus hermanni,Pseudoscaphirhynchus hermanni,Pseudoscaphirhynchus hermanni,0
http://aims.fao.org/aos/agrovoc/c_38988,丝尾拟铲鲟,Pseudoscaphirhynchus kaufmanni,Pseudoscaphirhynchus kaufmanni,Pseudoscaphirhynchus kaufmanni,0
http://aims.fao.org/aos/agrovoc/c_95,鲟属,Acipenser,Acipenser,Acipenser,0
http://aims.fao.org/aos/agrovoc/c_37765,西伯利亚鲟,Acipenser baerii,Acipenser baerii,Acipenser baerii,0
http://aims.fao.org/aos/agrovoc/c_38974,短吻鲟,Acipenser brevirostrum,Acipenser brevirostrum,Acipenser brevirostrum,0
http://aims.fao.org/aos/agrovoc/c_38977,达氏鲟,Acipenser dabryanus,Acipenser dabryanus,Acipenser dabryanus,0
http://aims.fao.org/aos/agrovoc/c_38971,湖鲟,Acipenser fulvescens,Acipenser fulvescens,Acipenser fulvescens,0
http://aims.fao.org/aos/agrovoc/c_38966,俄罗斯鲟,Acipenser gueldenstaedtii,Acipenser gueldenstaedtii,Acipenser gueldenstaedtii,0
http://aims.fao.org/aos/agrovoc/c_38978,中吻鲟,Acipenser medirostris,Acipenser medirostris,Acipenser medirostris,0
http://aims.fao.org/aos/agrovoc/c_38979,米氏鲟,Acipenser mikadoi,Acipenser mikadoi,Acipenser mikadoi,0
http://aims.fao.org/aos/agrovoc/c_38982,多鳞鲟,Acipenser multiscutatus,Acipenser multiscutatus,Acipenser multiscutatus,0
http://aims.fao.org/aos/agrovoc/c_38967,纳氏鲟,Acipenser naccarii,Acipenser naccarii,Acipenser naccarii,0
http://aims.fao.org/aos/agrovoc/c_38970,裸腹鲟,Acipenser nudiventris,Acipenser nudiventris,Acipenser nudiventris,0
http://aims.fao.org/aos/agrovoc/c_38972,Acipenser oxyrinchus,Acipenser oxyrinchus,Acipenser oxyrinchus,Acipenser oxyrinchus,0
http://aims.fao.org/aos/agrovoc/c_38980,里海鲟,Acipenser persicus,Acipenser persicus,Acipenser persicus,0
http://aims.fao.org/aos/agrovoc/c_38968,小体鲟,Acipenser ruthenus,Acipenser ruthenus,Acipenser ruthenus,0
http://aims.fao.org/aos/agrovoc/c_38976,史氏鲟,Acipenser schrenckii,Acipenser schrenckii,Acipenser schrenckii,0
http://aims.fao.org/aos/agrovoc/c_38981,中华鲟,Acipenser sinensis,Acipenser sinensis,Acipenser sinensis,0
http://aims.fao.org/aos/agrovoc/c_38969,闪光鲟,Acipenser stellatus,Acipenser stellatus,Acipenser stellatus,0
http://aims.fao.org/aos/agrovoc/c_38965,鲟,Acipenser sturio,Acipenser sturio,Acipenser sturio,0
http://aims.fao.org/aos/agrovoc/c_38973,高首鲟,Acipenser transmontanus,Acipenser transmontanus,Acipenser transmontanus,0
http://aims.fao.org/aos/agrovoc/c_3700,鳇属,Huso,Huso,Huso,0
http://aims.fao.org/aos/agrovoc/c_38986,鳇,Huso dauricus,Huso dauricus,Huso dauricus,0
http://aims.fao.org/aos/agrovoc/c_38985,黑海鳇,Huso huso,Huso huso,Huso huso,0
http://aims.fao.org/aos/agrovoc/c_38990,匙吻鱘科,Polyodontidae,Polyodontidae,Polyodontidae,0
http://aims.fao.org/aos/agrovoc/c_6080,匙吻鲟属,Polyodon,Polyodon,Polyodon,0
http://aims.fao.org/aos/agrovoc/c_5496,白鲟,paddlefishes,Espatula (pez),Spatule,0
http://aims.fao.org/aos/agrovoc/c_38991,匙吻鲟,Polyodon spathula,Polyodon spathula,Polyodon spathula,0
http://aims.fao.org/aos/agrovoc/c_38992,白鲟,Psephurus gladius,Psephurus gladius,Psephurus gladius,0
http://aims.fao.org/aos/agrovoc/c_348,玉筋鱼亚目,Ammodytoidei,Ammodytoidei,Ammodytoidei,0
http://aims.fao.org/aos/agrovoc/c_347,玉筋鱼属,Ammodytes,Ammodytes,Ammodytes,0
http://aims.fao.org/aos/agrovoc/c_6780,沙鳗,sandeels,Lanzon,lancon,0
http://aims.fao.org/aos/agrovoc/c_3446,裸筋鱼属,Gymnammodytes,Gymnammodytes,Gymnammodytes,0
http://aims.fao.org/aos/agrovoc/c_3762,富筋鱼属,Hyperoplus,Hyperoplus,Hyperoplus,0
http://aims.fao.org/aos/agrovoc/c_419,鳗亚目,Anguilloidei,Anguilloidei,Anguilloidei,0
http://aims.fao.org/aos/agrovoc/c_2490,鳗形鱼类,eels,Anguila (pez),anguille,0
http://aims.fao.org/aos/agrovoc/c_418,鳗鲡属,Anguilla (genus),Anguila (género),Anguilla (genre),0
http://aims.fao.org/aos/agrovoc/c_331446,淡水鳗鱼,freshwater eels,Anguila de agua dulce,anguille d'eau douce,0
http://aims.fao.org/aos/agrovoc/c_1809,康脊鳗属,Conger (genus),Conger,Conger,0
http://aims.fao.org/aos/agrovoc/c_1810,康吉鳗,congers,Congrio,congre,0
http://aims.fao.org/aos/agrovoc/c_3449,裸胸鳝属,Gymnothorax,Gymnothorax,Gymnothorax,0
http://aims.fao.org/aos/agrovoc/c_4935,海鳝,morays,Anguila morena,murène,0
http://aims.fao.org/aos/agrovoc/c_4989,海鳝属,Muraena,Muraena,Muraena,0
http://aims.fao.org/aos/agrovoc/c_798,鳞鲀亚目,Balistoidei,Balistoidei,Balistoidei,0
http://aims.fao.org/aos/agrovoc/c_318,革鲀属,Alutera,Alutera,Alutera,0
http://aims.fao.org/aos/agrovoc/c_2896,鲀形目鱼类,filefish,Pez lima,alutère,0
http://aims.fao.org/aos/agrovoc/c_797,鳞鲀属,Balistes,Balistes,Balistes,0
http://aims.fao.org/aos/agrovoc/c_7925,鳞鲀科鱼类,triggerfish,Pez ballesta,Baliste,0
http://aims.fao.org/aos/agrovoc/c_4913,单角鲀属,Monocanthus,Monocanthus,Monocanthus,0
http://aims.fao.org/aos/agrovoc/c_8454,凹纹鳞鲀属,Xanthichthys,Xanthichthys,Xanthichthys,0
http://aims.fao.org/aos/agrovoc/c_873,颌针鱼目,Beloniformes,Beloniformes,Beloniformes,0
http://aims.fao.org/aos/agrovoc/c_625,星鱵属,Arrhamphus,Arrhamphus,Arrhamphus,0
http://aims.fao.org/aos/agrovoc/c_5102,颔针鱼科鱼类,needlefish,Pez aguja,orphie,0
http://aims.fao.org/aos/agrovoc/c_872,颌针鱼属,Belone,Belone,Belone,0
http://aims.fao.org/aos/agrovoc/c_1766,秋刀鱼属,Cololabis,Cololabis,Cololabis,0
http://aims.fao.org/aos/agrovoc/c_2081,燕鳐鱼属,Cypselurus,Cypselurus,Cypselurus,0
http://aims.fao.org/aos/agrovoc/c_3001,飞鱼科鱼类,flying fish,Pez volador,exocet,0
http://aims.fao.org/aos/agrovoc/c_2752,飞鱼属,Exocoetus,Exocoetus,Exocoetus,0
http://aims.fao.org/aos/agrovoc/c_3557,鱵属,Hemirhamphus,Hemirhamphus,Hemirhamphus,0
http://aims.fao.org/aos/agrovoc/c_3773,下鱵鱼属,Hyporhamphus,Hyporhamphus,Hyporhamphus,0
http://aims.fao.org/aos/agrovoc/c_6219,真燕鳐属,Prognichthys,Prognichthys,Prognichthys,0
http://aims.fao.org/aos/agrovoc/c_6869,竹刀鱼属,Scomberesox,Scomberesox,Scomberesox,0
http://aims.fao.org/aos/agrovoc/c_41357,颌针鱼科,Belonidae,Belonidae,Belonidae,0
http://aims.fao.org/aos/agrovoc/c_41359,颌针鱼,Belone belone,Belone belone,Belone belone,0
http://aims.fao.org/aos/agrovoc/c_41361,南非多耙颌针鱼,Petalichthys capensis,Petalichthys capensis,Petalichthys capensis,0
http://aims.fao.org/aos/agrovoc/c_41362,Platybelone argalus,Platybelone argalus,Platybelone argalus,Platybelone argalus,0
http://aims.fao.org/aos/agrovoc/c_41363,艾氏江颌针鱼,Potamorrhaphis eigenmanni,Potamorrhaphis eigenmanni,Potamorrhaphis eigenmanni,0
http://aims.fao.org/aos/agrovoc/c_41364,横带扁颌针鱼,Ablennes hians,Ablennes hians,Ablennes hians,0
http://aims.fao.org/aos/agrovoc/c_41365,尾斑柱颌针鱼,Strongylura strongylura,Strongylura strongylura,Strongylura strongylura,0
http://aims.fao.org/aos/agrovoc/c_41366,Strongylura exilis,Strongylura exilis,Strongylura exilis,Strongylura exilis,0
http://aims.fao.org/aos/agrovoc/c_41367,Strongylura timucu,Strongylura timucu,Strongylura timucu,Strongylura timucu,0
http://aims.fao.org/aos/agrovoc/c_41368,Strongylura marina,Strongylura marina,Strongylura marina,Strongylura marina,0
http://aims.fao.org/aos/agrovoc/c_41369,无斑柱颌针鱼,Strongylura leiura,Strongylura leiura,Strongylura leiura,0
http://aims.fao.org/aos/agrovoc/c_41371,Tylosurus acus,Tylosurus acus,Tylosurus acus,Tylosurus acus,0
http://aims.fao.org/aos/agrovoc/c_41372,鳄形叉尾颌针鱼,Tylosurus crocodilus,Tylosurus crocodilus,Tylosurus crocodilus,0
http://aims.fao.org/aos/agrovoc/c_41374,斯里兰卡异齿颌针鱼,Xenentodon cancila,Xenentodon cancila,Xenentodon cancila,0
http://aims.fao.org/aos/agrovoc/c_41376,竹刀鱼科,Scomberesocidae,Scomberesocidae,Scomberesocidae,0
http://aims.fao.org/aos/agrovoc/c_41377,Scomberesox saurus,Scomberesox saurus,Scomberesox saurus,Scomberesox saurus,0
http://aims.fao.org/aos/agrovoc/c_41378,Nanichthys simulans,Nanichthys simulans,Nanichthys simulans,Nanichthys simulans,0
http://aims.fao.org/aos/agrovoc/c_41379,秋刀鱼,Cololabis saira,Cololabis saira,Cololabis saira,0
http://aims.fao.org/aos/agrovoc/c_41381,鱵科,Hemiramphidae,Hemiramphidae,Hemiramphidae,0
http://aims.fao.org/aos/agrovoc/c_41382,圆颌鱵,Chriodorus atherinoides,Chriodorus atherinoides,Chriodorus atherinoides,0
http://aims.fao.org/aos/agrovoc/c_41383,短背鳍皮颏鱵,Dermogenys brachynotopterus,Dermogenys brachynotopterus,Dermogenys brachynotopterus,0
http://aims.fao.org/aos/agrovoc/c_41384,蓝背下鱵鱼,Hyporhamphus affinis,Hyporhamphus affinis,Hyporhamphus affinis,0
http://aims.fao.org/aos/agrovoc/c_41385,吉氏下鱵鱼,Hyporhamphus gilli,Hyporhamphus gilli,Hyporhamphus gilli,0
http://aims.fao.org/aos/agrovoc/c_41386,伊氏下鱵鱼,Hyporhamphus ihi,Hyporhamphus ihi,Hyporhamphus ihi,0
http://aims.fao.org/aos/agrovoc/c_41387,劳氏下鱵鱼,Hyporhamphus roberti,Hyporhamphus roberti,Hyporhamphus roberti,0
http://aims.fao.org/aos/agrovoc/c_41388,斯氏下鱵鱼,Hyporhamphus snyderi,Hyporhamphus snyderi,Hyporhamphus snyderi,0
http://aims.fao.org/aos/agrovoc/c_41389,横带下鱵鱼,Hyporhamphus unifasciatus,Hyporhamphus unifasciatus,Hyporhamphus unifasciatus,0
http://aims.fao.org/aos/agrovoc/c_41390,日本下鱵鱼,Hyporhamphus sajori,Hyporhamphus sajori,Hyporhamphus sajori,0
http://aims.fao.org/aos/agrovoc/c_41392,斑鱵,Hemiramphus far,Hemiramphus far,Hemiramphus far,0
http://aims.fao.org/aos/agrovoc/c_41393,巴西鱵,Hemiramphus brasiliensis,Hemiramphus brasiliensis,Hemiramphus brasiliensis,0
http://aims.fao.org/aos/agrovoc/c_41394,Hemiramphus marginatus,Hemiramphus marginatus,Hemiramphus marginatus,Hemiramphus marginatus,0
http://aims.fao.org/aos/agrovoc/c_41395,巴劳鱵,Hemiramphus balao,Hemiramphus balao,Hemiramphus balao,0
http://aims.fao.org/aos/agrovoc/c_41397,金斑齿鱵,Hemirhamphodon chrysopunctatus,Hemirhamphodon chrysopunctatus,Hemirhamphodon chrysopunctatus,0
http://aims.fao.org/aos/agrovoc/c_41398,长吻鱵,Euleptorhamphus viridis,Euleptorhamphus viridis,Euleptorhamphus viridis,0
http://aims.fao.org/aos/agrovoc/c_41399,南海黑蛇鱵,Melapedalion breve,Melapedalion breve,Melapedalion breve,0
http://aims.fao.org/aos/agrovoc/c_41400,拉氏正鱵,Nomorhamphus ravnaki,Nomorhamphus ravnaki,Nomorhamphus ravnaki,0
http://aims.fao.org/aos/agrovoc/c_41401,圆吻星鱵,Arrhamphus sclerolepis,Arrhamphus sclerolepis,Arrhamphus sclerolepis,0
http://aims.fao.org/aos/agrovoc/c_41402,乔氏吻鱵,Rhynchorhamphus georgii,Rhynchorhamphus georgii,Rhynchorhamphus georgii,0
http://aims.fao.org/aos/agrovoc/c_41403,科氏汤达鱵,Tondanichthys kottelati,Tondanichthys kottelati,Tondanichthys kottelati,0
http://aims.fao.org/aos/agrovoc/c_41404,匙鳍异鳞鱵,Zenarchopterus dispar,Zenarchopterus dispar,Zenarchopterus dispar,0
http://aims.fao.org/aos/agrovoc/c_41405,飞鱼科,Exocoetidae,Exocoetidae,Exocoetidae,0
http://aims.fao.org/aos/agrovoc/c_41406,大头飞鱼,Exocoetus volitans,Exocoetus volitans,Exocoetus volitans,0
http://aims.fao.org/aos/agrovoc/c_41407,少鳞燕鳐鱼,Cypselurus oligolepis,Cypselurus oligolepis,Cypselurus oligolepis,0
http://aims.fao.org/aos/agrovoc/c_41408,燕鳐鱼,Cypselurus agoo,Cypselurus agoo,Cypselurus agoo,0
http://aims.fao.org/aos/agrovoc/c_41409,单峰燕鳐鱼,Cypselurus simus,Cypselurus simus,Cypselurus simus,0
http://aims.fao.org/aos/agrovoc/c_41410,花鳍燕鳐鱼,Cypselurus poecilopterus,Cypselurus poecilopterus,Cypselurus poecilopterus,0
http://aims.fao.org/aos/agrovoc/c_41411,锐利尖颏飞鱼,Fodiator acutus,Fodiator acutus,Fodiator acutus,0
http://aims.fao.org/aos/agrovoc/c_41412,短鳍真燕鳐,Prognichthys brevipinnis,Prognichthys brevipinnis,Prognichthys brevipinnis,0
http://aims.fao.org/aos/agrovoc/c_41413,短鳍拟飞鱼,Parexocoetus brachypterus,Parexocoetus brachypterus,Parexocoetus brachypterus,0
http://aims.fao.org/aos/agrovoc/c_41414,黑鳍飞鱵,Oxyporhamphus convexus,Oxyporhamphus convexus,Oxyporhamphus convexus,0
http://aims.fao.org/aos/agrovoc/c_41415,Hirundichthys affinis,Hirundichthys affinis,Hirundichthys affinis,Hirundichthys affinis,0
http://aims.fao.org/aos/agrovoc/c_41416,黑翼文鳐鱼,Hirundichthys rondeletii,Hirundichthys rondeletii,Hirundichthys rondeletii,0
http://aims.fao.org/aos/agrovoc/c_41417,斑翼须唇飞鱼,Cheilopogon furcatus,Cheilopogon furcatus,Cheilopogon furcatus,0
