交易日期,種類代碼,作物代號,作物名稱,市場代號,市場名稱,上價,中價,下價,平均價,交易量
115.05.22,N05,W7,洋香瓜-光面白肉,104,台北二,44.9,35.8,22.8,35,1103
115.05.22,N05,W8,洋香瓜-阿露斯,104,台北二,137.4,106,49.2,101,784
115.05.22,N05,W9,洋香瓜-進口,104,台北二,73.4,73.4,73.4,73.4,20
115.05.22,N05,X69,蘋果-富士進口,104,台北二,80.7,35.5,4.3,38.3,34498
115.05.22,N05,Y0,桃子-其他,104,台北二,45,45,7.3,37.5,154
115.05.22,N05,Y1,桃子-水蜜桃,104,台北二,167.6,91.9,37.8,96.2,2341
115.05.22,N05,Y19,桃子-水蜜桃進口,104,台北二,216.8,157.2,140,165.7,220
115.05.22,N05,Y3,桃子-甜桃,104,台北二,54.7,31.4,25.5,34.9,190
115.05.22,N05,Y9,桃子-進口,104,台北二,676.7,275.8,186,338,1501
115.05.22,N05,Z9,柿子-進口,104,台北二,173.3,173.3,173.3,173.3,50
115.05.22,N06,FA100,康乃馨-紅,105,台北市場,20,20,20,20,23
115.05.22,N06,FA401,康乃馨-深粉,105,台北市場,35,35,35,35,24
115.05.22,N06,FA700,康乃馨-紫,105,台北市場,20,20,20,20,20
115.05.22,N06,FA800,康乃馨-多朵(混色),105,台北市場,25,21,20,21.8,228
115.05.22,N06,FA810,康乃馨-多朵紅,105,台北市場,21,21,21,21,36
115.05.22,N06,FA812,康乃馨-波斯桃紅,105,台北市場,24,24,24,24,60
115.05.22,N06,FA840,康乃馨-多朵粉,105,台北市場,31,31,31,31,30
115.05.22,N06,FA872,康乃馨-史波特,105,台北市場,21,21,21,21,25
115.05.22,N06,FA985,繡球撫子-綠石竹,105,台北市場,97,97,97,97,36
115.05.22,N06,FB000,火鶴花,105,台北市場,15,13,8,12,225
115.05.22,N06,FB100,火鶴花-紅色,105,台北市場,9,6,6,6.8,180
115.05.22,N06,FB105,火鶴花-紅綠邊,105,台北市場,6,5,5,5.3,120
115.05.22,N06,FB106,火鶴花-丘比特,105,台北市場,14,7,5,8.1,1232
115.05.22,N06,FB108,火鶴花-千里達,105,台北市場,12,11,8,10.8,115
115.05.22,N06,FB111,火鶴花-月光,105,台北市場,7,6,5,6.2,1271
115.05.22,N06,FB113,火鶴花-紅鈴,105,台北市場,13,7,5,7.6,2212
115.05.22,N06,FB400,火鶴花-粉色,105,台北市場,12,9,5,8.9,395
115.05.22,N06,FB405,火鶴花-粉綠邊,105,台北市場,7,7,5,6.4,180
115.05.22,N06,FB407,火鶴花-夢幻,105,台北市場,9,7,6,7.3,555
115.05.22,N06,FB415,火鶴花-羅莎,105,台北市場,14,11,6,10.7,1249
115.05.22,N06,FB419,火鶴花-太極,105,台北市場,15,8,5,8.9,1727
115.05.22,N06,FB500,火鶴花-翠綠,105,台北市場,9,8,6,7.6,850
115.05.22,N06,FB505,火鶴花-香檳,105,台北市場,10,7,5,7.4,380
115.05.22,N06,FB600,火鶴花-白色,105,台北市場,11,11,11,11,70
115.05.22,N06,FB607,火鶴花-月亮女神,105,台北市場,13,9,6,9.3,245
115.05.22,N06,FB700,火鶴花-紫色,105,台北市場,13,10,6,10,564
115.05.22,N06,FB802,火鶴花-大地,105,台北市場,15,12,6,11.3,135
115.05.22,N06,FC316,大菊-黃精競,105,台北市場,58,36,23,37.8,369
115.05.22,N06,FC410,大菊-羅莎諾粉,105,台北市場,70,60,55,61,90
115.05.22,N06,FC601,大菊-日本白,105,台北市場,233,225,198,221.3,90
115.05.22,N06,FC613,大菊-白天星,105,台北市場,142,89,40,90,961
115.05.22,N06,FC800,大菊-染色大菊,105,台北市場,74,73,70,72.7,60
115.05.22,N06,FC801,染大菊-國王,105,台北市場,103,103,103,103,21
115.05.22,N06,FD000,小菊,105,台北市場,69,69,69,69,24
115.05.22,N06,FD001,小菊-混合色,105,台北市場,115,100,89,100.6,72
115.05.22,N06,FD124,小菊-龍鳳紫,105,台北市場,20,20,20,20,22
115.05.22,N06,FD127,小菊-雙色紅,105,台北市場,50,50,50,50,80
115.05.22,N06,FD131,小菊-小紅娘,105,台北市場,20,20,20,20,30
115.05.22,N06,FD136,小菊-法國小紅,105,台北市場,66,66,66,66,25
115.05.22,N06,FD138,小菊-卡洛琳,105,台北市場,109,63,25,64.9,210
115.05.22,N06,FD200,小菊-金,105,台北市場,37,34,30,34.1,119
115.05.22,N06,FD300,小菊-黃,105,台北市場,47,39,28,38.3,296
115.05.22,N06,FD308,小菊-黃丁字菊,105,台北市場,42,41,40,40.9,198
115.05.22,N06,FD309,小菊-日本黃,105,台北市場,49,29,21,31.2,286
115.05.22,N06,FD422,小菊-吉祥小粉,105,台北市場,117,100,38,91,595
115.05.22,N06,FD423,小菊-粉日記,105,台北市場,60,60,58,59.6,125
115.05.22,N06,FD433,小菊-芬蘭小粉,105,台北市場,61,53,45,52.8,163
115.05.22,N06,FD453,小菊-棒棒糖-粉,105,台北市場,108,102,101,103.2,73
115.05.22,N06,FD456,小菊-卡洛粉,105,台北市場,75,68,41,64.2,219
115.05.22,N06,FD457,小菊-西維亞粉,105,台北市場,36,36,36,36,20
115.05.22,N06,FD600,小菊-白,105,台北市場,38,29,25,30.3,49
115.05.22,N06,FD625,小菊-白瑪格麗特,105,台北市場,110,101,91,100.5,40
115.05.22,N06,FD635,小菊-林克小白,105,台北市場,88,52,31,54.9,293
115.05.22,N06,FD645,小菊-白斯不列,105,台北市場,158,136,75,127.9,1093
115.05.22,N06,FD800,小菊-染色小菊,105,台北市場,35,30,26,30.3,60
115.05.22,N06,FD801,染小菊-芬蘭,105,台北市場,88,85,82,85,50
115.05.22,N06,FD802,染小菊-白鑽石,105,台北市場,58,48,34,47,173
115.05.22,N06,FE000,非洲菊,105,台北市場,40,39,37,38.8,136
115.05.22,N06,FE001,非洲菊-混合色,105,台北市場,104,62,44,66.6,954
115.05.22,N06,FE100,非洲菊-紅,105,台北市場,40,40,40,40,60
115.05.22,N06,FE110,非洲菊-卡布,105,台北市場,54,47,31,45.4,210
115.05.22,N06,FE205,非洲菊-哈利熊,105,台北市場,49,43,41,43.7,90
115.05.22,N06,FE302,非洲菊-金爵,105,台北市場,65,48,40,50.2,88
115.05.22,N06,FE400,非洲菊-粉,105,台北市場,36,36,36,36,30
115.05.22,N06,FE409,非洲菊-粉紅魅力,105,台北市場,71,47,46,51.7,96
115.05.22,N06,FE416,非洲菊-熱情粉,105,台北市場,73,64,43,61.7,705
115.05.22,N06,FE600,非洲菊-白,105,台北市場,44,36,20,34.5,336
115.05.22,N06,FE700,非洲菊-紫,105,台北市場,50,50,50,50,30
115.05.22,N06,FE704,非洲菊-女王,105,台北市場,40,40,40,40,30
115.05.22,N06,FE900,非洲菊-迷你混色,105,台北市場,72,46,28,47.8,871
115.05.22,N06,FE940,非洲菊-迷你粉,105,台北市場,62,60,51,58.3,55
115.05.22,N06,FE960,非洲菊-迷你白,105,台北市場,23,23,23,23,20
115.05.22,N06,FG100,劍蘭-紅,105,台北市場,100,100,100,100,20
115.05.22,N06,FG113,劍蘭-新種紅,105,台北市場,15,15,15,15,40
115.05.22,N06,FG116,劍蘭-雙色金紅,105,台北市場,80,77,73,76.5,40
115.05.22,N06,FG121,劍蘭-２６５號,105,台北市場,102,84,28,76.4,76
115.05.22,N06,FH000,其它花卉,105,台北市場,189,89,18,94.6,904
115.05.22,N06,FH004,八卦草(黃河),105,台北市場,38,38,38,38,30
115.05.22,N06,FH005,金鎚花,105,台北市場,75,70,66,70.4,220
115.05.22,N06,FH006,黃梔花,105,台北市場,67,37,27,41.1,1126
115.05.22,N06,FH007,松蟲草,105,台北市場,22,22,21,21.5,180
115.05.22,N06,FH008,洋甘菊,105,台北市場,183,147,104,145.5,227
115.05.22,N06,FH009,萬壽菊,105,台北市場,80,66,32,61.8,75
115.05.22,N06,FH050,水仙百合-混色,105,台北市場,130,130,130,130,22
115.05.22,N06,FH101,天堂鳥,105,台北市場,152,130,86,126.1,233
115.05.22,N06,FH112,小天堂鳥-桔帶紅,105,台北市場,62,62,62,62,18
115.05.22,N06,FH114,小天堂鳥-粉紅,105,台北市場,90,75,54,74.1,43
115.05.22,N06,FH125,翠珠花,105,台北市場,250,221,173,217.4,80
115.05.22,N06,FH135,垂焦,105,台北市場,13,13,13,13,110
115.05.22,N06,FH137,觀音蓮,105,台北市場,5,5,5,5,70
115.05.22,N06,FH139,石玫瑰,105,台北市場,50,45,40,45,70
115.05.22,N06,FH158,紅薑花,105,台北市場,136,89,46,89.4,175
115.05.22,N06,FH185,嘉蘭(火焰百合),105,台北市場,102,88,55,84.7,168
115.05.22,N06,FH231,夜來香-單瓣,105,台北市場,83,83,65,79.3,82
115.05.22,N06,FH232,夜來香-重瓣,105,台北市場,98,81,43,76.2,57
115.05.22,N06,FH245,初雪草,105,台北市場,60,58,55,57.5,24
115.05.22,N06,FH251,秀線,105,台北市場,80,71,61,70.9,175
115.05.22,N06,FH270,千日紅,105,台北市場,95,92,90,92.4,88
115.05.22,N06,FH293,向日葵-單瓣,105,台北市場,150,115,49,109.2,968
115.05.22,N06,FH294,向日葵-重瓣,105,台北市場,289,264,192,254.9,86
115.05.22,N06,FH301,波斯菊,105,台北市場,130,64,30,70.2,106
115.05.22,N06,FH306,白日草,105,台北市場,66,64,49,61.2,61
115.05.22,N06,FH310,大理花-混色,105,台北市場,85,66,44,64.7,27
115.05.22,N06,FH311,大理花-紅色,105,台北市場,75,75,75,75,7
115.05.22,N06,FH316,大理花-白色,105,台北市場,195,173,145,171.7,15
115.05.22,N06,FH318,大理花-雙色,105,台北市場,72,68,60,67.3,23
115.05.22,N06,FH320,薊花(紅花),105,台北市場,70,70,70,70,12
115.05.22,N06,FH330,雞冠花,105,台北市場,108,94,70,92.3,70
115.05.22,N06,FH331,雞冠花-清紅,105,台北市場,86,85,63,80.8,123
115.05.22,N06,FH339,雞冠花-粉,105,台北市場,105,85,34,78.7,54
115.05.22,N06,FH357,觀花鳳梨花,105,台北市場,5,5,5,5,120
115.05.22,N06,FH360,金魚草-混色,105,台北市場,125,125,125,125,21
115.05.22,N06,FH363,金魚草-黃色,105,台北市場,95,95,95,95,17
115.05.22,N06,FH375,大飛燕草,105,台北市場,18,18,18,18,109
115.05.22,N06,FH381,麒麟草,105,台北市場,61,34,25,37.5,727
115.05.22,N06,FH460,繡球花,105,台北市場,92,20,12,32.9,200
115.05.22,N06,FH465,繡球花-綠色,105,台北市場,75,66,64,67.7,60
115.05.22,N06,FH466,繡球花-白,105,台北市場,60,56,50,55.5,220
115.05.22,N06,FH467,繡球花-藍,105,台北市場,40,40,40,40,50
115.05.22,N06,FH468,繡球花-水藍,105,台北市場,60,52,32,49.4,86
115.05.22,N06,FH522,迥香-白,105,台北市場,98,95,94,95.4,243
115.05.22,N06,FH633,海芋-黃,105,台北市場,150,150,150,150,5
115.05.22,N06,FH640,睡蓮,105,台北市場,55,55,55,55,14
115.05.22,N06,FH660,天鵝絨,105,台北市場,101,75,50,74.9,86
115.05.22,N06,FH661,伯利恆之星,105,台北市場,90,90,90,90,11
115.05.22,N06,FH670,茉莉花,105,台北市場,15,14,14,14.1,780
115.05.22,N06,FH710,深山櫻,105,台北市場,112,90,55,87.5,432
115.05.22,N06,FH730,黑種草,105,台北市場,165,165,165,165,12
115.05.22,N06,FH750,百子蓮(愛情花),105,台北市場,41,30,21,30.4,1332
115.05.22,N06,FM012,重瓣百合-紅雙朵,105,台北市場,280,280,280,280,12
115.05.22,N06,FM013,重瓣百合-紅三朵,105,台北市場,358,358,358,358,10
115.05.22,N06,FM019,重瓣百合-紅多朵,105,台北市場,365,365,365,365,24
115.05.22,N06,FM062,重瓣百合-白雙朵,105,台北市場,300,300,300,300,12
115.05.22,N06,FM063,重瓣百合-白三朵,105,台北市場,357,354,350,353.7,21
115.05.22,N06,FM119,重瓣百合-達琳達多朵,105,台北市場,367,363,304,352.5,63
115.05.22,N06,FM189,重瓣百合-安諾斯卡多朵,105,台北市場,368,361,355,361.5,48
115.05.22,N06,FM283,重瓣百合-莎曼莎三朵,105,台北市場,351,351,351,351,10
115.05.22,N06,FM289,重瓣百合-莎曼莎多朵,105,台北市場,373,366,362,366.9,96
115.05.22,N06,FO000,蘭花,105,台北市場,257,84,33,108.5,111
115.05.22,N06,FO003,腎藥蘭-曼谷火焰,105,台北市場,133,101,69,101,199
115.05.22,N06,FO007,千代蘭,105,台北市場,135,94,49,93.4,254
115.05.22,N06,FO009,萬代蘭,105,台北市場,166,122,83,122.5,92
115.05.22,N06,FO011,拖鞋蘭,105,台北市場,90,90,90,90,33
115.05.22,N06,FO020,萬代蘭-巨輪混色,105,台北市場,33,33,33,33,24
115.05.22,N06,FO024,萬代蘭-巨輪粉,105,台北市場,50,50,50,50,27
115.05.22,N06,FO027,萬代蘭-巨輪紫,105,台北市場,27,20,13,19.8,657
115.05.22,N06,FO029,萬代蘭-巨輪棕,105,台北市場,45,40,35,39.8,25
115.05.22,N06,FO331,大文心蘭,105,台北市場,138,138,138,138,10
115.05.22,N06,FO335,檸檬綠文心蘭,105,台北市場,194,142,94,142.7,1002
115.05.22,N06,FO336,文心蘭-太陽之子,105,台北市場,131,131,130,130.7,45
115.05.22,N06,FO338,文心蘭-黃金天使,105,台北市場,180,180,180,180,20
115.05.22,N06,FO340,文心蘭-愛琳娜,105,台北市場,254,163,121,172.6,45
115.05.22,N06,FO341,文心蘭-月光旋律,105,台北市場,236,204,200,209.4,65
115.05.22,N06,FO342,文心蘭-馥蘭朵,105,台北市場,155,123,91,123,30
115.05.22,N06,FO600,蝴蝶蘭-混色,105,台北市場,45,41,23,38.4,45
115.05.22,N06,FO602,蝴蝶蘭-線條,105,台北市場,32,29,26,29.1,53
115.05.22,N06,FO610,蝴蝶蘭-紅色,105,台北市場,26,24,22,24,48
115.05.22,N06,FO630,蝴蝶蘭-黃色,105,台北市場,45,44,33,42.1,73
115.05.22,N06,FO640,蝴蝶蘭-粉色,105,台北市場,53,34,25,36.2,69
115.05.22,N06,FO663,蝴蝶蘭-白黃心,105,台北市場,88,60,21,58,618
115.05.22,N06,FR000,玫瑰,105,台北市場,415,88,58,148.8,133
115.05.22,N06,FR001,玫瑰-混合色,105,台北市場,559,284,136,310,54
115.05.22,N06,FR100,玫瑰-紅,105,台北市場,269,210,83,195.5,122
115.05.22,N06,FR116,玫瑰-翡翠紅,105,台北市場,724,460,210,461.5,262
115.05.22,N06,FR117,玫瑰-萬年紅,105,台北市場,140,100,47,97.4,259
115.05.22,N06,FR120,玫瑰-埔里之星,105,台北市場,300,243,120,229.3,54
115.05.22,N06,FR122,玫瑰-卡門,105,台北市場,114,82,49,81.2,117
115.05.22,N06,FR200,玫瑰-橙,105,台北市場,138,122,78,116.2,81
115.05.22,N06,FR208,玫瑰-香吉士,105,台北市場,382,189,87,207.3,69
115.05.22,N06,FR210,玫瑰-牡丹桔,105,台北市場,775,775,775,775,5
115.05.22,N06,FR211,玫瑰-馬卡龍,105,台北市場,310,310,310,310,4
115.05.22,N06,FR300,玫瑰-黃,105,台北市場,260,128,105,149.3,97
115.05.22,N06,FR400,玫瑰-粉,105,台北市場,322,244,205,250.9,62
115.05.22,N06,FR408,玫瑰-黛安娜粉,105,台北市場,138,89,52,91.7,140
115.05.22,N06,FR431,玫瑰-東方之星,105,台北市場,83,74,67,74.4,26
115.05.22,N06,FR434,玫瑰-卡蜜拉,105,台北市場,182,159,137,160.3,23
115.05.22,N06,FR436,玫瑰-翡翠粉,105,台北市場,422,152,57,187.4,340
115.05.22,N06,FR438,玫瑰-維納斯,105,台北市場,436,380,340,383.5,68
115.05.22,N06,FR439,玫瑰-翡翠香檳,105,台北市場,462,239,150,266.2,170
115.05.22,N06,FR451,玫瑰-翡翠佳人,105,台北市場,250,243,230,242.3,13
115.05.22,N06,FR452,玫瑰-珍愛你,105,台北市場,272,220,152,218.4,33
115.05.22,N06,FR455,玫瑰-翡翠珍珠,105,台北市場,201,183,150,180.3,30
115.05.22,N06,FR457,玫瑰-寶貝粉,105,台北市場,421,301,174,301.7,68
115.05.22,N06,FR458,玫瑰-粉紅珠,105,台北市場,56,39,33,41.5,24
115.05.22,N06,FR461,玫瑰-新娘粉,105,台北市場,250,227,170,220,20
115.05.22,N06,FR600,玫瑰-白,105,台北市場,162,154,117,148.1,66
115.05.22,N06,FR607,玫瑰-翡翠白,105,台北市場,259,135,64,145.4,521
115.05.22,N06,FR700,玫瑰-紫,105,台北市場,430,430,430,430,4
115.05.22,N06,FR705,玫瑰-紫天王,105,台北市場,158,132,52,121.7,118
115.05.22,N06,FR708,玫瑰-紫愛你,105,台北市場,240,240,240,240,15
115.05.22,N06,FR711,玫瑰-天堂紫,105,台北市場,243,175,90,171.6,51
115.05.22,N06,FR712,玫瑰-拿鐵,105,台北市場,160,137,120,138.2,11
115.05.22,N06,FR713,玫瑰-蒙馬特,105,台北市場,380,346,310,345.3,15
115.05.22,N06,FR715,玫瑰-紫霧,105,台北市場,400,268,180,278.8,53
115.05.22,N06,FR814,玫瑰-山中傳奇,105,台北市場,460,460,460,460,4
115.05.22,N06,FR816,玫瑰-愛麗絲,105,台北市場,329,226,78,216.7,66
115.05.22,N06,FR818,玫瑰-潘朵拉,105,台北市場,340,309,272,308,16
115.05.22,N06,FR900,玫瑰-多朵混合,105,台北市場,663,358,250,399.5,19
115.05.22,N06,FR922,玫瑰-心動果汁,105,台北市場,860,845,800,834.3,7
115.05.22,N06,FR923,玫瑰-甜心琳娜,105,台北市場,1000,1000,1000,1000,2
115.05.22,N06,FR930,玫瑰-多朵黃,105,台北市場,260,223,115,211.8,28
115.05.22,N06,FR933,玫瑰-香草琳娜,105,台北市場,860,860,860,860,2
115.05.22,N06,FR934,玫瑰-卡特琳娜,105,台北市場,1100,1100,1100,1100,2
115.05.22,N06,FR940,玫瑰-多朵粉,105,台北市場,326,192,135,207.6,79
115.05.22,N06,FR941,玫瑰-泡泡粉(銀粉),105,台北市場,600,600,600,600,4
115.05.22,N06,FR942,玫瑰-心動雙粉,105,台北市場,460,431,360,423.2,16
115.05.22,N06,FR980,玫瑰-多朵雙色,105,台北市場,267,195,100,190.5,60
115.05.22,N06,FS012,香水百合-紅雙朵,105,台北市場,121,119,95,114.4,77
115.05.22,N06,FS013,香水百合-紅三朵,105,台北市場,160,133,121,136.2,99
115.05.22,N06,FS019,香水百合-紅多朵,105,台北市場,138,126,121,127.2,41
115.05.22,N06,FS042,香水百合-粉雙朵,105,台北市場,115,115,115,115,16
115.05.22,N06,FS352,香水百合-索邦妮雙朵,105,台北市場,116,116,116,116,13
115.05.22,N06,FS353,香水百合-索邦妮三朵,105,台北市場,117,117,117,117,14
115.05.22,N06,FS359,香水百合-索邦妮多朵,105,台北市場,121,118,116,118.5,274
115.05.22,N06,FS441,香水百合-馬可波羅粉單朵,105,台北市場,115,115,115,115,16
115.05.22,N06,FS442,香水百合-馬可波羅粉雙朵,105,台北市場,225,225,225,225,18
115.05.22,N06,FS443,香水百合-馬可波羅粉三朵,105,台北市場,230,230,230,230,15
115.05.22,N06,FS470,水晶香水,105,台北市場,250,205,150,203.2,41
115.05.22,N06,FS471,水晶香水-單朵,105,台北市場,80,80,80,80,20
115.05.22,N06,FS472,水晶香水-雙朵,105,台北市場,258,176,127,182.8,125
115.05.22,N06,FS473,水晶香水-三朵,105,台北市場,368,332,223,317.4,362
115.05.22,N06,FS479,水晶香水-多朵,105,台北市場,349,281,218,282.1,268
115.05.22,N06,FS603,OT康卡多-三朵,105,台北市場,231,209,192,210.2,60
115.05.22,N06,FS609,OT康卡多-多朵,105,台北市場,241,222,210,223.6,186
115.05.22,N06,FS630,OT曼尼薩,105,台北市場,165,165,165,165,10
115.05.22,N06,FS632,OT曼尼薩-雙朵,105,台北市場,138,121,112,122.3,180
115.05.22,N06,FS633,OT曼尼薩-三朵,105,台北市場,285,246,114,227.2,186
115.05.22,N06,FS639,OT曼尼薩-多朵,105,台北市場,291,288,255,282,60
115.05.22,N06,FS773,OT百合-節奏舞者三朵,105,台北市場,161,151,130,148.8,56
115.05.22,N06,FS779,OT百合-節奏舞者多朵,105,台北市場,189,162,124,159.7,526
115.05.22,N06,FS799,OT百合-維尼多朵,105,台北市場,179,179,179,179,12
115.05.22,N06,FS852,OT瑪丹娜-雙朵,105,台北市場,93,93,93,93,30
115.05.22,N06,FS853,OT瑪丹娜-三朵,105,台北市場,127,127,127,127,48
115.05.22,N06,FS859,OT瑪丹娜-多朵,105,台北市場,136,133,132,133.3,30
115.05.22,N06,FS870,OT大連,105,台北市場,157,133,80,126.9,39
115.05.22,N06,FS871,OT大連-單朵,105,台北市場,73,73,73,73,44
115.05.22,N06,FS872,OT大連-雙朵,105,台北市場,143,102,65,102.7,254
115.05.22,N06,FS873,OT大連-三朵,105,台北市場,254,180,103,179.2,509
115.05.22,N06,FS879,OT大連-多朵,105,台北市場,265,197,127,196.9,466
115.05.22,N06,FS892,OT帕雷諾-雙朵,105,台北市場,120,119,117,118.6,27
115.05.22,N06,FS893,OT帕雷諾-三朵,105,台北市場,158,155,128,150.6,58
115.05.22,N06,FS899,OT帕雷諾-多朵,105,台北市場,171,171,171,171,40
115.05.22,N06,FS960,OT試金石,105,台北市場,87,87,87,87,17
115.05.22,N06,FS962,OT試金石-雙朵,105,台北市場,91,91,91,91,12
115.05.22,N06,FS963,OT試金石-三朵,105,台北市場,152,94,80,102.4,106
115.05.22,N06,FS969,OT試金石-多朵,105,台北市場,185,133,91,134.9,439
115.05.22,N06,FS970,OT紅福特,105,台北市場,150,150,150,150,1
115.05.22,N06,FS972,OT紅福特-雙朵,105,台北市場,100,75,66,78.5,74
115.05.22,N06,FS973,OT紅福特-三朵,105,台北市場,188,142,80,138.5,225
115.05.22,N06,FS979,OT紅福特-多朵,105,台北市場,263,215,177,216.9,394
115.05.22,N06,FT061,鐵砲百合-白單朵,105,台北市場,51,51,51,51,50
115.05.22,N06,FT660,鐵砲百合-雷山一號,105,台北市場,120,118,115,117.7,31
115.05.22,N06,FT661,鐵砲百合-雷山一號單朵,105,台北市場,31,31,31,31,47
115.05.22,N06,FT663,鐵砲百合-雷山一號三朵,105,台北市場,78,78,78,78,13
115.05.22,N06,FU000,洋桔梗,105,台北市場,297,185,105,191.3,176
115.05.22,N06,FU101,洋桔梗-單瓣(混色),105,台北市場,80,80,80,80,12
115.05.22,N06,FU141,洋桔梗-單瓣粉,105,台北市場,188,181,166,179.2,89
115.05.22,N06,FU151,洋吉梗-單瓣彩藍,105,台北市場,218,214,205,213,63
115.05.22,N06,FU152,洋桔梗-單瓣綠,105,台北市場,172,170,168,169.9,23
115.05.22,N06,FU161,洋桔梗-單瓣白,105,台北市場,218,218,218,218,72
115.05.22,N06,FU171,洋桔梗-單瓣紫,105,台北市場,129,99,78,100.5,134
115.05.22,N06,FU211,洋桔梗-單瓣白紅邊,105,台北市場,218,218,218,218,12
115.05.22,N06,FU271,洋桔梗-單瓣白紫邊,105,台北市場,200,190,180,190,24
115.05.22,N06,FU402,洋桔梗-雙瓣(混色),105,台北市場,139,81,64,89.5,69
115.05.22,N06,FU412,洋桔梗-雙瓣紅,105,台北市場,267,160,112,171.9,110
115.05.22,N06,FU421,洋桔梗-小夏橘,105,台北市場,128,99,56,96,155
115.05.22,N06,FU432,洋桔梗-雙瓣黃,105,台北市場,130,115,65,107.7,44
115.05.22,N06,FU441,洋桔梗-順風粉,105,台北市場,288,129,126,160.3,40
115.05.22,N06,FU442,洋桔梗-雙瓣粉,105,台北市場,247,162,95,165.9,491
115.05.22,N06,FU445,洋桔梗-可羅淺粉,105,台北市場,100,100,100,100,12
115.05.22,N06,FU449,洋桔梗-艾瑞娜彩粉,105,台北市場,247,166,78,164.3,231
115.05.22,N06,FU451,洋桔梗-順風杏粉,105,台北市場,320,311,300,310,12
115.05.22,N06,FU452,洋吉梗-雙瓣彩藍,105,台北市場,115,99,80,98.4,19
115.05.22,N06,FU453,洋桔梗-雙瓣綠,105,台北市場,75,60,55,61.7,36
115.05.22,N06,FU457,洋桔梗-順風綠,105,台北市場,175,175,175,175,8
115.05.22,N06,FU458,洋桔梗-艾瑞娜綠,105,台北市場,130,130,130,130,18
115.05.22,N06,FU459,洋桔梗-琥珀綠,105,台北市場,154,113,64,111.2,155
115.05.22,N06,FU462,洋桔梗-雙瓣白,105,台北市場,249,160,115,169.4,228
115.05.22,N06,FU465,洋桔梗-名人華麗白,105,台北市場,278,204,100,198.6,178
115.05.22,N06,FU469,洋桔梗-皇后白,105,台北市場,205,155,87,151.5,357
115.05.22,N06,FU471,洋桔梗-重瓣淺紫,105,台北市場,127,64,36,70.7,241
115.05.22,N06,FU472,洋桔梗-重瓣紫,105,台北市場,226,143,118,155.1,78
115.05.22,N06,FU478,洋桔梗-羅西娜紫,105,台北市場,170,105,58,108.8,115
115.05.22,N06,FU480,洋桔梗-順風紫,105,台北市場,152,105,72,107,37
115.05.22,N06,FU483,洋桔梗-新禧亮紫,105,台北市場,163,155,148,154.8,22
115.05.22,N06,FU484,洋桔梗-N系列淺紫,105,台北市場,358,290,221,289.7,69
115.05.22,N06,FU562,洋桔梗-珍妮白,105,台北市場,289,152,87,166.4,165
115.05.22,N06,FU564,洋桔梗-斐諾白,105,台北市場,90,90,90,90,7
115.05.22,N06,FU572,洋桔梗-雙瓣白紫邊,105,台北市場,170,170,170,170,9
115.05.22,N06,FU641,洋桔梗-女王３彩粉,105,台北市場,290,202,102,199.6,231
115.05.22,N06,FU642,洋桔梗-斐諾淺粉,105,台北市場,256,184,119,185,227
115.05.22,N06,FU643,洋桔梗-順風淺粉,105,台北市場,138,138,138,138,15
115.05.22,N06,FU651,洋桔梗-典雅綠,105,台北市場,182,182,182,182,13
115.05.22,N06,FW172,補血草,105,台北市場,55,54,42,51.8,100
115.05.22,N06,FW240,粉孔雀,105,台北市場,31,31,29,30.4,175
